org_acronym,organisation,org_type,operation_type,project_sector,activities,status,state,state_pcode,lga,lga_pcode,ishrp,response_type,month,year
AAN,Actionaid Nigeria,NNGO,Reporting,ERL,"livelihood, Employment and Income generation",Ongoing,Borno,NGA008,Jere,NG008013,No,Humanitarian,Mar,2023
AGUF,Agaji Global Unity Foundation,NNGO,Implementing,HEA,Health Activity,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Feb,2023
AGUF,Agaji Global Unity Foundation,NNGO,Implementing,HEA,Health Activity,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Jan,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Mobbar,NG008023,Yes,Humanitarian,Mar,2023
FHI360,Family Health International,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Mar,2023
HECADF,Health Care Development Focus Initiative,NNGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,No,Humanitarian,Jan,2023
HECADF,Health Care Development Focus Initiative,NNGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Dikwa,NG008008,No,Humanitarian,Jan,2023
HECADF,Health Care Development Focus Initiative,NNGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,No,Humanitarian,Feb,2023
HECADF,Health Care Development Focus Initiative,NNGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Dikwa,NG008008,No,Humanitarian,Feb,2023
HECADF,Health Care Development Focus Initiative,NNGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,No,Humanitarian,Jan,2023
HECADF,Health Care Development Focus Initiative,NNGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Dikwa,NG008008,No,Humanitarian,Jan,2023
HECADF,Health Care Development Focus Initiative,NNGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Bama,NG008003,No,Humanitarian,Feb,2023
HECADF,Health Care Development Focus Initiative,NNGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Dikwa,NG008008,No,Humanitarian,Feb,2023
HI,HI,NNGO,Reporting,HEA,Health Activity,Ongoing,Yobe,NGA036,Damaturu,NG036003,No,Humanitarian,Feb,2023
HI,HI,NNGO,Implementing,HEA,Health Activity,Ongoing,Yobe,NGA036,Damaturu,NG036003,No,Humanitarian,Feb,2023
MDM,Médecins du Monde,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Jan,2023
MDM,Médecins du Monde,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Jan,2023
MDM,Médecins du Monde,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
MDM,Médecins du Monde,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Feb,2023
MDM,Médecins du Monde,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Jan,2023
MDM,Médecins du Monde,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Jan,2023
MDM,Médecins du Monde,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Feb,2023
MDM,Médecins du Monde,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Feb,2023
PUI,Première Urgence Internationale,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Jan,2023
PUI,Première Urgence Internationale,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Feb,2023
PUI,Première Urgence Internationale,INGO,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Mar,2023
PUI,Première Urgence Internationale,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Jan,2023
PUI,Première Urgence Internationale,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Feb,2023
PUI,Première Urgence Internationale,INGO,Implementing,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Nganzai,NG008026,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Dikwa,NG008008,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Mar,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Magumeri,NG008020,Yes,Humanitarian,Mar,2023
AGUF,Agaji Global Unity Foundation,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Jan,2023
AGUF,Agaji Global Unity Foundation,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Jan,2023
AGUF,Agaji Global Unity Foundation,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Feb,2023
AGUF,Agaji Global Unity Foundation,NNGO,Reporting,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Feb,2023
AGUF,Agaji Global Unity Foundation,NNGO,Implementing,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Jan,2023
WHO,World Health Organization,UN Agency,Reporting,HEA,Health Activity,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Mar,2023
AGUF,Agaji Global Unity Foundation,NNGO,Implementing,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Jan,2023
AGUF,Agaji Global Unity Foundation,NNGO,Implementing,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Guyuk,NG002006,Yes,Humanitarian,Feb,2023
AGUF,Agaji Global Unity Foundation,NNGO,Implementing,HEA,Essential Medicines and Supplies wihin IDP Camps,Ongoing,Adamawa,NGA002,Shelleng,NG002017,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Reporting,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Jan,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Feb,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Askira/Uba,NG008002,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Out-Patient Services,Ongoing,Borno,NGA008,Hawul,NG008012,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Damboa,NG008007,Yes,Humanitarian,Mar,2023
AHI,Action Health Incorporated,NNGO,Implementing,HEA,Active Case Search and Management of Diseases Outbreaks,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,Humanitarian,Mar,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Bama,NG008003,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Bama,NG008003,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Jere,NG008013,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Reporting,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Bama,NG008003,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,#response +type,Jan,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Konduga,NG008016,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Bama,NG008003,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Ngala,NG008025,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Jere,NG008013,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Gwoza,NG008011,Yes,#response +type,Feb,2023
AHNi,Achieving Health Nigeria Initiative,NNGO,Implementing,HEA,HIV Testing and ART Services,Ongoing,Borno,NGA008,Maiduguri,NG008021,Yes,#response +type,Feb,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Jan,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Feb,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Mar,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Mar,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Kala/Balge,NG008015,Yes,Humanitarian,Mar,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community Healthcare service(SRH),Ongoing,Borno,NGA008,Biu,NG008005,Yes,Humanitarian,Feb,2023
AHSF,Albarka Health Spring Foundation,NNGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Biu,NG008005,Yes,Humanitarian,Mar,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Jan,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Jan,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Bama,NG008003,Yes,Humanitarian,Feb,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Mafa,NG008019,Yes,Humanitarian,Feb,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Mar,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Monguno,NG008024,Yes,Humanitarian,Mar,2023
AHSF,Albarka Health Spring Foundation,NNGO,Implementing,HEA,Community health care services.,Ongoing,Borno,NGA008,Kala/Balge,NG008015,Yes,Humanitarian,Mar,2023
ALIMA,The Alliance For International Medical Action,INGO,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Karasuwa,NG036010,Yes,Humanitarian,Jan,2023
ALIMA,The Alliance For International Medical Action,INGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Jan,2023
ALIMA,The Alliance For International Medical Action,INGO,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Karasuwa,NG036010,Yes,Humanitarian,Feb,2023
ALIMA,The Alliance For International Medical Action,INGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Feb,2023
ALIMA,The Alliance For International Medical Action,INGO,Reporting,HEA,Community health care services.,Ongoing,Yobe,NGA036,Karasuwa,NG036010,Yes,Humanitarian,Mar,2023
ALIMA,The Alliance For International Medical Action,INGO,Reporting,HEA,Community health care services.,Ongoing,Borno,NGA008,Jere,NG008013,Yes,Humanitarian,Mar,2023
