organisation,org_acronym,org_type,project_sector,activities,status,state,lga,ward,ishrp,response_type,isrp,people_reached,month,year
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Kolere,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Digil,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Modire/ Vinikilang,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei II,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei II,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei II,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei II,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Girei I,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Damare,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Girei,Dakri,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Uki Tuki,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Pariya,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Fufore,Fufore,Yes,Humanitarian,,,Jan,2019
International Organization for Migration,IOM,UN Agency,HEA,Health Activities,Ongoing,Adamawa,Demsa,Demsa,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hong,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Maiha Gari,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Kwaja,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gella,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Dirbishi/Gandira,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Wamblimi / Tilli,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Michika  I,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Sina / Kamale / Kwande,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Futudou / Futules,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Sorau 'A',Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Konkol,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Maiha,Belel,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Uba,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Kwarhi,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hushere Zum,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Hong,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Gaya,Yes,Humanitarian,,,Jan,2019
International Rescue Committee,IRC,INGO,HEA,Health Activities,Ongoing,Adamawa,Hong,Daksiri,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Ngala Ward,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Bama,,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Ngala,Gamboru 'C',Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Dikwa,Dikwa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  II,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Magumeri,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kareram,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Kalizoram / Banoram,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Hoyo / Chin Gowa,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Gaji Ganna  I,Yes,Humanitarian,,,Jan,2019
INTERSOS Humanitarian Aid,INTERSOS,INGO,HEA,Health Activities,Ongoing,Borno,Magumeri,Furram,Yes,Humanitarian,,,Jan,2019
Justice Development and Peace Commission,JDPC,NNGO,HEA,Health Activities,Ongoing,Adamawa,Yola North,Luggere,No,Humanitarian,,,Jan,2019
Life Saving Grassroots Outreach,LESGO,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,No,Humanitarian,,,Jan,2019
Life Saving Grassroots Outreach,LESGO,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,No,Humanitarian,,,Jan,2019
Life Saving Grassroots Outreach,LESGO,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Lokuwa,No,Humanitarian,,,Jan,2019
Life Saving Grassroots Outreach,LESGO,NNGO,HEA,Health Activities,Ongoing,Adamawa,Mubi North,Sabon Layi,No,Humanitarian,,,Jan,2019
M�decins du Monde France,MDM - France,INGO,HEA,Health Activities,Ongoing,Borno,Damboa,Damboa,No,Humanitarian,,,Jan,2019
M�decins du Monde France,MDM - France,INGO,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,No,Humanitarian,,,Jan,2019
M�decins du Monde France,MDM - France,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Shehuri North,No,Humanitarian,,,Jan,2019
M�decins du Monde France,MDM - France,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  I,No,Humanitarian,,,Jan,2019
Premi�re Urgence Internationale,PUI,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,,,Jan,2019
Premi�re Urgence Internationale,PUI,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,,,Jan,2019
Premi�re Urgence Internationale,PUI,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,,,Jan,2019
Premi�re Urgence Internationale,PUI,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,,,Jan,2019
Premi�re Urgence Internationale,PUI,INGO,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bolori  II,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Gulani,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Borno Kiji/Tetteba,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Ruhu,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Kushimaga,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Garin Tuwo,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Njibulwa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Gagure,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Bularafa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Bumsa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gulani,Bara,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Damaturu,Maisandari/Waziri Ibrahim Estate,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Goniri,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Dadingel,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Gotala/Gotumba,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Ngurbuwa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Wagir,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Gujba,Buniyadi North / South,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Damaturu,Kukareta/Warsala,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Yobe,Damaturu,Gabir/Maduri,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Jewu / Lamboa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Auno / Chabbol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Konduga,Dalori / Wanori,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Bale Galtimari,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mashamari,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Old Maiduguri,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Gongulong,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Dusuman,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Jere,Mairi,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Shehuri North,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gamboru Liberty,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Bulabulin,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Borno,Maiduguri,Gwange  I,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Hong,Hong,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Maiha,Maiha Gari,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Nassarawo,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mujara,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Mugulbu/ Yadafa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Lamorde,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Kwaja,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Gella,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Mubi South,Dirbishi/Gandira,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Wamblimi / Tilli,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Sukumu / Tillijo,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Moda / Dlaka / Ghenjuwa,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Michika  I,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Sina / Kamale / Kwande,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Garta / Ghunchi,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Futudou / Futules,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Vi / Boka,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Michika,Bazza Margi,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Maiha,Sorau 'A',Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Maiha,Mayonguli,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Maiha,Manjekin,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Maiha,Konkol,Yes,Humanitarian,,,Jan,2019
State Ministry of Health,SMOH,Govt,HEA,Health Activities,Ongoing,Adamawa,Maiha,Belel,Yes,Humanitarian,,,Jan,2019
